3.398414,8.089854,1.000000
3.899119,9.958990,1.000000
-10.085848,6.037961,1.000000
-9.789027,5.962094,1.000000
-3.601350,8.610374,1.000000
-8.286773,3.927927,1.000000
-10.509316,0.581847,1.000000
8.164728,6.060418,1.000000
4.352017,8.192066,1.000000
8.572474,2.030748,1.000000
-7.283531,8.078653,1.000000
7.456958,5.172133,1.000000
10.400300,6.264868,1.000000
-8.640444,1.491106,1.000000
-8.347136,3.676090,1.000000
-5.176567,8.303093,1.000000
4.987252,9.233556,1.000000
-7.939554,1.608188,1.000000
10.035054,1.382063,1.000000
-2.141338,7.948078,1.000000
-7.923814,5.365516,1.000000
-2.874560,8.888093,1.000000
-8.425298,3.911382,1.000000
7.735922,3.569334,1.000000
-9.710000,2.003161,1.000000
3.154258,11.989734,1.000000
-6.849324,10.024128,1.000000
5.571807,8.344096,1.000000
-4.431501,11.146821,1.000000
-5.606208,9.070925,1.000000
-9.891425,1.001635,1.000000
-8.219886,5.620254,1.000000
7.127842,7.063352,1.000000
7.938087,1.838549,1.000000
-6.061264,6.404074,1.000000
6.613356,6.952800,1.000000
0.248471,12.235840,1.000000
-7.662279,6.967439,1.000000
-2.539115,9.107036,1.000000
2.380710,12.125025,1.000000
-8.697977,3.867762,1.000000
5.355298,11.233284,1.000000
-0.646331,7.755550,1.000000
-11.277032,3.839063,1.000000
1.447787,8.144723,1.000000
3.421116,6.949114,1.000000
7.811109,9.270656,1.000000
10.255368,3.931368,1.000000
-6.986868,8.710417,1.000000
10.257660,1.869278,1.000000
7.219696,5.176505,1.000000
-6.710603,5.660516,1.000000
8.299224,0.421643,1.000000
-4.857897,6.538602,1.000000
-3.606100,8.762178,1.000000
-8.226223,8.921894,1.000000
9.683683,0.500437,1.000000
11.280900,1.372850,1.000000
2.895267,9.847256,1.000000
-5.805270,6.700953,1.000000
-0.534316,8.516802,1.000000
6.204910,7.028866,1.000000
-4.065911,6.938893,1.000000
6.543927,5.276892,1.000000
4.275058,11.680245,1.000000
-4.268977,8.119540,1.000000
8.131351,8.747396,1.000000
-1.269588,9.877253,1.000000
8.508817,8.739753,1.000000
-0.879480,10.215547,1.000000
9.986970,0.035834,1.000000
-9.219757,2.338182,1.000000
7.821098,5.767829,1.000000
-6.527976,10.004399,1.000000
9.228900,2.222018,1.000000
2.326443,8.595966,1.000000
-10.824739,3.857050,1.000000
-7.074007,5.756390,1.000000
0.743218,10.097720,1.000000
6.175397,4.368553,1.000000
7.074692,3.742529,1.000000
2.485584,9.312457,1.000000
-6.799749,4.865671,1.000000
5.795842,7.259368,1.000000
-4.668913,10.566176,1.000000
-9.967816,4.213759,1.000000
4.551092,11.115772,1.000000
-3.376140,10.094866,1.000000
7.126714,2.473133,1.000000
3.702948,11.369059,1.000000
8.166982,5.459380,1.000000
8.503169,6.234268,1.000000
-8.267491,7.246286,1.000000
-5.258143,8.340978,1.000000
5.960530,5.985219,1.000000
-2.541688,11.636403,1.000000
-7.585641,9.013017,1.000000
8.597942,7.315850,1.000000
9.501045,1.660194,1.000000
-9.095116,6.648421,1.000000
-12.311408,0.844338,1.000000
-2.712159,11.981453,1.000000
0.628750,12.315271,1.000000
-7.110611,6.412838,1.000000
9.199574,3.721498,1.000000
-2.017323,9.147142,1.000000
-8.447824,7.523126,1.000000
9.107936,1.612393,1.000000
5.428674,8.807209,1.000000
-1.999746,8.350780,1.000000
-9.097317,2.815467,1.000000
-4.970314,9.422767,1.000000
-9.652806,6.803403,1.000000
-7.881172,5.569957,1.000000
5.752990,9.734603,1.000000
-4.517349,7.281922,1.000000
-8.935353,2.527317,1.000000
-4.111347,7.045559,1.000000
-7.678505,9.699205,1.000000
-8.717514,7.488887,1.000000
-8.420453,0.505502,1.000000
-5.967438,8.216086,1.000000
8.719032,2.913787,1.000000
6.316288,8.356797,1.000000
8.620697,4.436446,1.000000
9.845012,4.523616,1.000000
0.856702,7.769217,1.000000
7.817235,7.467194,1.000000
12.289570,0.073247,1.000000
-1.802850,7.995418,1.000000
-7.281289,5.969554,1.000000
7.991459,0.619085,1.000000
-0.579419,10.974223,1.000000
-8.506422,9.154324,1.000000
-5.946731,7.028742,1.000000
9.783974,2.755351,1.000000
-0.403014,11.524137,1.000000
4.145197,7.324115,1.000000
-9.483590,2.053942,1.000000
-7.370722,6.155414,1.000000
1.044604,8.235673,1.000000
-6.660267,3.644527,1.000000
7.569135,0.168494,1.000000
7.062247,9.586052,1.000000
7.764481,1.916063,1.000000
-2.126298,9.615413,1.000000
8.667037,0.708987,1.000000
-9.819020,2.741472,1.000000
-8.423604,5.508012,1.000000
-8.195363,0.237950,1.000000
-0.919742,8.915805,1.000000
1.352799,8.692375,1.000000
-7.117153,3.425568,1.000000
11.139028,4.634652,1.000000
3.366785,7.165848,1.000000
8.156459,9.386221,1.000000
4.215123,6.689490,1.000000
-7.665291,7.829212,1.000000
-6.947483,5.324550,1.000000
6.308747,5.140258,1.000000
10.252892,2.511367,1.000000
-9.124999,6.942272,1.000000
-0.511669,8.786621,1.000000
-5.835867,6.624777,1.000000
-7.593841,7.557502,1.000000
-6.241414,6.349535,1.000000
7.472219,9.337715,1.000000
-0.663114,11.378737,1.000000
-5.703297,7.428864,1.000000
1.262980,9.436282,1.000000
-9.167181,6.017976,1.000000
4.711012,9.764726,1.000000
-9.157834,3.318979,1.000000
-10.610287,3.007472,1.000000
5.885521,10.455330,1.000000
9.978426,3.722626,1.000000
5.824986,7.536265,1.000000
4.784659,5.853975,1.000000
-6.311024,9.049601,1.000000
-9.709909,7.776903,1.000000
-4.090100,6.881903,1.000000
5.199764,6.415369,1.000000
-10.908994,1.301279,1.000000
1.451239,9.256244,1.000000
5.198549,9.988683,1.000000
10.016456,7.149765,1.000000
-7.185247,6.309209,1.000000
4.975861,5.818783,1.000000
-2.312386,7.341046,1.000000
3.617023,8.104920,1.000000
3.099324,10.687749,1.000000
12.212564,1.868458,1.000000
12.103486,2.035134,1.000000
-9.148893,3.197948,1.000000
-5.303940,11.264921,1.000000
-9.718477,2.168410,1.000000
-10.679466,5.742625,1.000000
10.873747,3.336969,1.000000
-11.939720,0.515282,1.000000
-6.641847,10.554656,1.000000
-0.055933,12.012897,1.000000
-7.341390,6.649890,1.000000
-10.616385,2.536517,1.000000
5.630776,6.080199,1.000000
-8.494146,2.024901,1.000000
-7.681934,0.452592,1.000000
10.013345,1.125665,1.000000
4.561947,9.860595,1.000000
7.468161,6.510479,1.000000
7.506575,2.140853,1.000000
-9.269659,1.104874,1.000000
10.383746,4.362490,1.000000
-10.253073,1.268239,1.000000
0.565711,10.859295,1.000000
-3.089602,7.961221,1.000000
-0.278827,10.985800,1.000000
-8.018759,4.192548,1.000000
-7.443035,2.183820,1.000000
5.811902,8.460121,1.000000
9.493688,6.197081,1.000000
-4.026027,9.933847,1.000000
2.460902,8.269909,1.000000
-9.229190,0.971228,1.000000
3.709436,10.514988,1.000000
8.146287,7.645741,1.000000
-10.068806,3.926041,1.000000
5.093027,10.534848,1.000000
9.914285,4.334116,1.000000
-4.752012,7.812718,1.000000
-2.991057,7.686801,1.000000
6.426168,5.261905,1.000000
6.844161,6.635839,1.000000
-7.757145,6.460815,1.000000
9.289203,7.746543,1.000000
8.045111,1.258268,1.000000
-2.473033,12.021109,1.000000
-8.652333,8.509749,1.000000
11.289467,1.091679,1.000000
2.437157,10.405568,1.000000
5.425699,8.386824,1.000000
1.734516,11.144518,1.000000
6.443319,4.181683,1.000000
9.326927,4.510561,1.000000
-10.241008,4.568868,1.000000
-6.709267,7.412537,1.000000
8.102097,4.564754,1.000000
8.169249,3.268215,1.000000
-2.956925,11.737452,1.000000
-4.261270,6.653833,1.000000
10.354554,6.133926,1.000000
6.552477,5.967602,1.000000
6.238921,4.995819,1.000000
8.383079,0.403274,1.000000
-12.319259,1.105401,1.000000
8.807693,2.068416,1.000000
0.586137,11.007137,1.000000
10.118055,4.993943,1.000000
-9.979494,4.837146,1.000000
-8.944400,5.802315,1.000000
3.910251,8.106396,1.000000
-5.212923,7.074485,1.000000
-7.098858,4.174252,1.000000
1.608273,11.054625,1.000000
-9.249647,8.313780,1.000000
-0.206003,8.400665,1.000000
9.738467,4.588315,1.000000
-11.536787,3.486504,1.000000
-7.748350,1.481111,1.000000
8.368004,1.779166,1.000000
-6.860736,7.493883,1.000000
3.874180,10.842515,1.000000
-0.169604,11.655448,1.000000
2.339681,9.942609,1.000000
-7.382269,7.893210,1.000000
-0.708048,11.499295,1.000000
-2.130357,8.756757,1.000000
-8.068612,8.310356,1.000000
0.651649,12.249461,1.000000
-1.442294,11.126688,1.000000
-7.487511,7.485990,1.000000
-9.295014,1.112388,1.000000
9.046942,3.537516,1.000000
0.545069,8.939498,1.000000
-9.540305,6.932716,1.000000
5.861677,6.844130,1.000000
9.658167,7.168545,1.000000
9.729074,2.067477,1.000000
6.443354,8.196579,1.000000
-4.194339,6.890710,1.000000
8.552408,4.024923,1.000000
1.714698,7.633069,1.000000
0.182186,7.680668,1.000000
-3.433505,10.562164,1.000000
-0.644746,10.167379,1.000000
-9.177578,0.622004,1.000000
10.496527,2.377792,1.000000
-3.290033,10.441789,1.000000
-7.708709,2.166623,1.000000
-7.493054,0.727819,1.000000
2.521541,7.320086,1.000000
8.278847,7.703943,1.000000
5.863693,7.716772,1.000000
10.839699,2.375305,1.000000
3.746381,9.791901,1.000000
-7.545300,5.887338,1.000000
-11.404408,3.549859,1.000000
2.425276,7.382003,1.000000
-1.658463,11.467343,1.000000
-3.596298,8.908892,1.000000
-6.894640,5.164367,1.000000
6.769346,4.487109,1.000000
-7.649559,9.699613,1.000000
-10.351450,5.043596,1.000000
1.650067,8.600009,1.000000
-0.699323,9.419848,1.000000
-0.940324,7.585271,1.000000
-2.131951,9.148894,1.000000
-5.547442,8.583845,1.000000
6.603728,7.480812,1.000000
-0.574744,8.256335,1.000000
-6.318942,9.726523,1.000000
6.097181,5.331321,1.000000
11.965282,0.604175,1.000000
-11.888027,0.095407,1.000000
8.964578,5.840453,1.000000
-8.264342,3.505548,1.000000
8.389561,9.161677,1.000000
-1.572140,8.459123,1.000000
7.528422,0.762529,1.000000
5.915290,6.950977,1.000000
-1.561619,12.381993,1.000000
10.260723,1.524993,1.000000
10.580477,3.267134,1.000000
9.389539,7.581242,1.000000
5.566792,5.614458,1.000000
4.642063,9.824872,1.000000
8.110356,0.693302,1.000000
1.359623,8.503689,1.000000
8.016699,4.157591,1.000000
-9.081535,0.279236,1.000000
-5.387786,8.514754,1.000000
9.537446,4.897248,1.000000
-10.918117,2.389099,1.000000
8.219898,0.622585,1.000000
7.853900,1.361301,1.000000
8.897552,2.988592,1.000000
9.302184,6.542610,1.000000
-12.037265,1.105071,1.000000
-7.817092,2.874414,1.000000
-11.559890,0.763453,1.000000
-8.449296,4.834616,1.000000
-9.141673,0.569162,1.000000
-3.345238,7.995225,1.000000
-10.741932,1.294549,1.000000
10.661104,0.248592,1.000000
12.037886,2.306344,1.000000
4.420614,6.482212,1.000000
7.241445,4.871201,1.000000
8.439086,2.333520,1.000000
8.441412,7.637013,1.000000
9.367392,4.113569,1.000000
-4.534888,9.453843,1.000000
-1.890182,11.322434,1.000000
-1.127524,8.789552,1.000000
-5.910796,10.669335,1.000000
-5.540347,10.036815,1.000000
-4.019985,11.334536,1.000000
-9.436319,2.089302,1.000000
-9.603002,6.449671,1.000000
4.366195,7.896245,1.000000
3.513313,7.983536,1.000000
8.211996,1.325187,1.000000
-0.788131,9.298288,1.000000
5.224346,6.522139,1.000000
7.604242,8.288804,1.000000
7.004425,8.393326,1.000000
-10.424930,3.657510,1.000000
4.425127,6.514882,1.000000
8.974188,4.995579,1.000000
8.613106,1.926141,1.000000
-7.993461,0.179323,1.000000
2.509569,11.346204,1.000000
4.621076,9.261068,1.000000
-9.564434,0.207670,1.000000
-2.781946,11.774304,1.000000
7.471028,3.645554,1.000000
-2.984537,7.972452,1.000000
10.801810,0.850338,1.000000
-4.925116,8.636820,1.000000
8.752145,7.103061,1.000000
1.335627,7.652455,1.000000
1.342965,7.973438,1.000000
-2.896281,9.844893,1.000000
2.236485,10.921538,1.000000
-1.755783,7.350355,1.000000
0.117202,8.673267,1.000000
8.660283,4.735994,1.000000
-4.498123,10.713873,1.000000
-7.313324,6.095325,1.000000
-7.281775,5.529204,1.000000
-0.869585,12.313931,1.000000
6.705113,6.515288,1.000000
-8.954854,1.593206,1.000000
-3.419362,7.466871,1.000000
5.670265,6.987475,1.000000
7.501111,2.736699,1.000000
-6.864764,7.375830,1.000000
8.001540,5.749356,1.000000
-3.856183,11.791782,1.000000
9.253505,4.172961,1.000000
4.655834,8.157723,1.000000
6.336306,6.020818,1.000000
6.415843,4.010341,1.000000
7.149745,6.744489,1.000000
-9.746835,6.281652,1.000000
-10.527347,4.447354,1.000000
8.140456,3.474310,1.000000
9.924291,5.887194,1.000000
0.261376,7.861849,1.000000
-7.280310,1.905951,1.000000
-9.767218,4.376874,1.000000
-6.314328,10.607710,1.000000
-8.201432,7.584271,1.000000
-3.592063,6.794782,1.000000
5.670865,9.677292,1.000000
-5.776736,7.893643,1.000000
0.891928,7.512268,1.000000
9.349042,6.365098,1.000000
9.322800,7.484351,1.000000
7.653855,6.307107,1.000000
5.083991,6.824714,1.000000
4.869031,9.619237,1.000000
-8.197834,1.312178,1.000000
-7.616225,6.340336,1.000000
-7.519169,8.599334,1.000000
-3.178093,9.615830,1.000000
4.140685,7.586541,1.000000
-4.058550,6.685533,1.000000
-10.675820,1.019695,1.000000
6.757308,9.074386,1.000000
10.910787,0.647145,1.000000
2.828196,11.356125,1.000000
-5.452683,6.041787,1.000000
11.110643,0.913149,1.000000
-8.299385,2.614166,1.000000
2.828602,8.643334,1.000000
-7.888489,8.415208,1.000000
